id_partida,regiao,id_players,name_players,pick,win,win_rate,modo,mapa,data_adicao																
None_Gem Fort_#LJPQY0VUR_#2Q890Q0Y00_#2P9VLC9P99_#2G82CGU_#2289U98G82_#JRJYCPP0P_BO_DAMIAN_EDGAR_EDGAR_COLETTE_ASH,NA,#LJPQY0VUR	#2Q890Q0Y00	#2P9VLC9P99	#2G82CGU	#2289U98G82	#JRJYCPP0P,samuraieljðŸ¥·	vÍ¤oâ·«iÍ©á¶«dÍ¤Ë¢Ë¢	EXOTIC._VIPER	Zee	rina on my mind	SSG|IzabðŸ£ðŸ’›,EDGAR,0,0.0%,gemGrab,Gem Fort,Antiga						
None_Gem Fort_#LJPQY0VUR_#2Q890Q0Y00_#2P9VLC9P99_#2G82CGU_#2289U98G82_#JRJYCPP0P_BO_DAMIAN_EDGAR_EDGAR_COLETTE_ASH,NA,#LJPQY0VUR	#2Q890Q0Y00	#2P9VLC9P99	#2G82CGU	#2289U98G82	#JRJYCPP0P,samuraieljðŸ¥·	vÍ¤oâ·«iÍ©á¶«dÍ¤Ë¢Ë¢	EXOTIC._VIPER	Zee	rina on my mind	SSG|IzabðŸ£ðŸ’›,COLETTE,0,0.0%,gemGrab,Gem Fort,Antiga						
None_Gem Fort_#LJPQY0VUR_#2Q890Q0Y00_#2P9VLC9P99_#2G82CGU_#2289U98G82_#JRJYCPP0P_BO_DAMIAN_EDGAR_EDGAR_COLETTE_ASH,NA,#LJPQY0VUR	#2Q890Q0Y00	#2P9VLC9P99	#2G82CGU	#2289U98G82	#JRJYCPP0P,samuraieljðŸ¥·	vÍ¤oâ·«iÍ©á¶«dÍ¤Ë¢Ë¢	EXOTIC._VIPER	Zee	rina on my mind	SSG|IzabðŸ£ðŸ’›,ASH,0,0.0%,gemGrab,Gem Fort,Antiga						
None_Gem Fort_#2888C880QL_#Y8QYY9Q8R_#L0JPL82G8_#2289U98G82_#2G82CGU_#LVP99C9RG_EDGAR_EL PRIMO_CORDELIUS_COLETTE_EDGAR_LILY,NA,#2888C880QL	#Y8QYY9Q8R	#L0JPL82G8	#2289U98G82	#2G82CGU	#LVP99C9RG,Crowo17	gamerpro	Bolope	rina on my mind	Zee	Doom,EDGAR,1,100.0%,gemGrab,Gem Fort,Antiga						
None_Gem Fort_#2888C880QL_#Y8QYY9Q8R_#L0JPL82G8_#2289U98G82_#2G82CGU_#LVP99C9RG_EDGAR_EL PRIMO_CORDELIUS_COLETTE_EDGAR_LILY,NA,#2888C880QL	#Y8QYY9Q8R	#L0JPL82G8	#2289U98G82	#2G82CGU	#LVP99C9RG,Crowo17	gamerpro	Bolope	rina on my mind	Zee	Doom,EL PRIMO,1,100.0%,gemGrab,Gem Fort,Antiga						
None_Gem Fort_#2888C880QL_#Y8QYY9Q8R_#L0JPL82G8_#2289U98G82_#2G82CGU_#LVP99C9RG_EDGAR_EL PRIMO_CORDELIUS_COLETTE_EDGAR_LILY,NA,#2888C880QL	#Y8QYY9Q8R	#L0JPL82G8	#2289U98G82	#2G82CGU	#LVP99C9RG,Crowo17	gamerpro	Bolope	rina on my mind	Zee	Doom,CORDELIUS,1,100.0%,gemGrab,Gem Fort,Antiga						
None_Gem Fort_#2888C880QL_#Y8QYY9Q8R_#L0JPL82G8_#2289U98G82_#2G82CGU_#LVP99C9RG_EDGAR_EL PRIMO_CORDELIUS_COLETTE_EDGAR_LILY,NA,#2888C880QL	#Y8QYY9Q8R	#L0JPL82G8	#2289U98G82	#2G82CGU	#LVP99C9RG,Crowo17	gamerpro	Bolope	rina on my mind	Zee	Doom,COLETTE,0,0.0%,gemGrab,Gem Fort,Antiga						
None_Gem Fort_#2888C880QL_#Y8QYY9Q8R_#L0JPL82G8_#2289U98G82_#2G82CGU_#LVP99C9RG_EDGAR_EL PRIMO_CORDELIUS_COLETTE_EDGAR_LILY,NA,#2888C880QL	#Y8QYY9Q8R	#L0JPL82G8	#2289U98G82	#2G82CGU	#LVP99C9RG,Crowo17	gamerpro	Bolope	rina on my mind	Zee	Doom,EDGAR,0,0.0%,gemGrab,Gem Fort,Antiga						
None_Gem Fort_#2888C880QL_#Y8QYY9Q8R_#L0JPL82G8_#2289U98G82_#2G82CGU_#LVP99C9RG_EDGAR_EL PRIMO_CORDELIUS_COLETTE_EDGAR_LILY,NA,#2888C880QL	#Y8QYY9Q8R	#L0JPL82G8	#2289U98G82	#2G82CGU	#LVP99C9RG,Crowo17	gamerpro	Bolope	rina on my mind	Zee	Doom,LILY,0,0.0%,gemGrab,Gem Fort,Antiga						
None_Gem Fort_#2289U98G82_#2G82CGU_#GLV92CG8L_#GPGGRLV_#29LG2UG9C_#9VUCJY28_DAMIAN_EDGAR_BUZZ_TARA_DAMIAN_CORDELIUS,NA,#2289U98G82	#2G82CGU	#GLV92CG8L	#GPGGRLV	#29LG2UG9C	#9VUCJY28,rina on my mind	Zee	lexz	DeletE	CHEMA	Maikra,DAMIAN,0,0.0%,gemGrab,Gem Fort,Antiga						
None_Gem Fort_#2289U98G82_#2G82CGU_#GLV92CG8L_#GPGGRLV_#29LG2UG9C_#9VUCJY28_DAMIAN_EDGAR_BUZZ_TARA_DAMIAN_CORDELIUS,NA,#2289U98G82	#2G82CGU	#GLV92CG8L	#GPGGRLV	#29LG2UG9C	#9VUCJY28,rina on my mind	Zee	lexz	DeletE	CHEMA	Maikra,EDGAR,0,0.0%,gemGrab,Gem Fort,Antiga						
None_Gem Fort_#2289U98G82_#2G82CGU_#GLV92CG8L_#GPGGRLV_#29LG2UG9C_#9VUCJY28_DAMIAN_EDGAR_BUZZ_TARA_DAMIAN_CORDELIUS,NA,#2289U98G82	#2G82CGU	#GLV92CG8L	#GPGGRLV	#29LG2UG9C	#9VUCJY28,rina on my mind	Zee	lexz	DeletE	CHEMA	Maikra,BUZZ,0,0.0%,gemGrab,Gem Fort,Antiga						
None_Gem Fort_#2289U98G82_#2G82CGU_#GLV92CG8L_#GPGGRLV_#29LG2UG9C_#9VUCJY28_DAMIAN_EDGAR_BUZZ_TARA_DAMIAN_CORDELIUS,NA,#2289U98G82	#2G82CGU	#GLV92CG8L	#GPGGRLV	#29LG2UG9C	#9VUCJY28,rina on my mind	Zee	lexz	DeletE	CHEMA	Maikra,TARA,1,100.0%,gemGrab,Gem Fort,Antiga						
None_Gem Fort_#2289U98G82_#2G82CGU_#GLV92CG8L_#GPGGRLV_#29LG2UG9C_#9VUCJY28_DAMIAN_EDGAR_BUZZ_TARA_DAMIAN_CORDELIUS,NA,#2289U98G82	#2G82CGU	#GLV92CG8L	#GPGGRLV	#29LG2UG9C	#9VUCJY28,rina on my mind	Zee	lexz	DeletE	CHEMA	Maikra,DAMIAN,1,100.0%,gemGrab,Gem Fort,Antiga						
None_Gem Fort_#2289U98G82_#2G82CGU_#GLV92CG8L_#GPGGRLV_#29LG2UG9C_#9VUCJY28_DAMIAN_EDGAR_BUZZ_TARA_DAMIAN_CORDELIUS,NA,#2289U98G82	#2G82CGU	#GLV92CG8L	#GPGGRLV	#29LG2UG9C	#9VUCJY28,rina on my mind	Zee	lexz	DeletE	CHEMA	Maikra,CORDELIUS,1,100.0%,gemGrab,Gem Fort,Antiga						
None_Gem Fort_#R8QJC8PL2_#2289U98G82_#2G82CGU_#UUYCUVLJ_#VPG2QRRC_#2CR9P2PQ0P_EMZ_DAMIAN_EDGAR_JESSIE_SPIKE_BO,NA,#R8QJC8PL2	#2289U98G82	#2G82CGU	#UUYCUVLJ	#VPG2QRRC	#2CR9P2PQ0P,9mice ä¸°	rina on my mind	Zee	Eduardo	peblitox	jefe marvock,EMZ,1,100.0%,gemGrab,Gem Fort,Antiga						
None_Gem Fort_#R8QJC8PL2_#2289U98G82_#2G82CGU_#UUYCUVLJ_#VPG2QRRC_#2CR9P2PQ0P_EMZ_DAMIAN_EDGAR_JESSIE_SPIKE_BO,NA,#R8QJC8PL2	#2289U98G82	#2G82CGU	#UUYCUVLJ	#VPG2QRRC	#2CR9P2PQ0P,9mice ä¸°	rina on my mind	Zee	Eduardo	peblitox	jefe marvock,DAMIAN,1,100.0%,gemGrab,Gem Fort,Antiga						
None_Gem Fort_#R8QJC8PL2_#2289U98G82_#2G82CGU_#UUYCUVLJ_#VPG2QRRC_#2CR9P2PQ0P_EMZ_DAMIAN_EDGAR_JESSIE_SPIKE_BO,NA,#R8QJC8PL2	#2289U98G82	#2G82CGU	#UUYCUVLJ	#VPG2QRRC	#2CR9P2PQ0P,9mice ä¸°	rina on my mind	Zee	Eduardo	peblitox	jefe marvock,EDGAR,1,100.0%,gemGrab,Gem Fort,Antiga						
None_Gem Fort_#R8QJC8PL2_#2289U98G82_#2G82CGU_#UUYCUVLJ_#VPG2QRRC_#2CR9P2PQ0P_EMZ_DAMIAN_EDGAR_JESSIE_SPIKE_BO,NA,#R8QJC8PL2	#2289U98G82	#2G82CGU	#UUYCUVLJ	#VPG2QRRC	#2CR9P2PQ0P,9mice ä¸°	rina on my mind	Zee	Eduardo	peblitox	jefe marvock,JESSIE,0,0.0%,gemGrab,Gem Fort,Antiga						
None_Gem Fort_#R8QJC8PL2_#2289U98G82_#2G82CGU_#UUYCUVLJ_#VPG2QRRC_#2CR9P2PQ0P_EMZ_DAMIAN_EDGAR_JESSIE_SPIKE_BO,NA,#R8QJC8PL2	#2289U98G82	#2G82CGU	#UUYCUVLJ	#VPG2QRRC	#2CR9P2PQ0P,9mice ä¸°	rina on my mind	Zee	Eduardo	peblitox	jefe marvock,SPIKE,0,0.0%,gemGrab,Gem Fort,Antiga						
None_Gem Fort_#R8QJC8PL2_#2289U98G82_#2G82CGU_#UUYCUVLJ_#VPG2QRRC_#2CR9P2PQ0P_EMZ_DAMIAN_EDGAR_JESSIE_SPIKE_BO,NA,#R8QJC8PL2	#2289U98G82	#2G82CGU	#UUYCUVLJ	#VPG2QRRC	#2CR9P2PQ0P,9mice ä¸°	rina on my mind	Zee	Eduardo	peblitox	jefe marvock,BO,0,0.0%,gemGrab,Gem Fort,Antiga						
None_Spiraling Out_#2289U98G82_#2G82CGU_#LUUP8GV0_#288LV2QR8U_#2GR2P9VG8Y_#Q9Q092QRL_DAMIAN_EDGAR_SANDY_GRIFF_EMZ_DAMIAN,NA,#2289U98G82	#2G82CGU	#LUUP8GV0	#288LV2QR8U	#2GR2P9VG8Y	#Q9Q092QRL,rina on my mind	Zee	Linko	CHAOS_DRAGON	dhohan	qn,DAMIAN,1,100.0%,brawlBall,Spiraling Out,Antiga						
None_Spiraling Out_#2289U98G82_#2G82CGU_#LUUP8GV0_#288LV2QR8U_#2GR2P9VG8Y_#Q9Q092QRL_DAMIAN_EDGAR_SANDY_GRIFF_EMZ_DAMIAN,NA,#2289U98G82	#2G82CGU	#LUUP8GV0	#288LV2QR8U	#2GR2P9VG8Y	#Q9Q092QRL,rina on my mind	Zee	Linko	CHAOS_DRAGON	dhohan	qn,EDGAR,1,100.0%,brawlBall,Spiraling Out,Antiga						
None_Spiraling Out_#2289U98G82_#2G82CGU_#LUUP8GV0_#288LV2QR8U_#2GR2P9VG8Y_#Q9Q092QRL_DAMIAN_EDGAR_SANDY_GRIFF_EMZ_DAMIAN,NA,#2289U98G82	#2G82CGU	#LUUP8GV0	#288LV2QR8U	#2GR2P9VG8Y	#Q9Q092QRL,rina on my mind	Zee	Linko	CHAOS_DRAGON	dhohan	qn,SANDY,1,100.0%,brawlBall,Spiraling Out,Antiga						
None_Spiraling Out_#2289U98G82_#2G82CGU_#LUUP8GV0_#288LV2QR8U_#2GR2P9VG8Y_#Q9Q092QRL_DAMIAN_EDGAR_SANDY_GRIFF_EMZ_DAMIAN,NA,#2289U98G82	#2G82CGU	#LUUP8GV0	#288LV2QR8U	#2GR2P9VG8Y	#Q9Q092QRL,rina on my mind	Zee	Linko	CHAOS_DRAGON	dhohan	qn,GRIFF,0,0.0%,brawlBall,Spiraling Out,Antiga						
None_Spiraling Out_#2289U98G82_#2G82CGU_#LUUP8GV0_#288LV2QR8U_#2GR2P9VG8Y_#Q9Q092QRL_DAMIAN_EDGAR_SANDY_GRIFF_EMZ_DAMIAN,NA,#2289U98G82	#2G82CGU	#LUUP8GV0	#288LV2QR8U	#2GR2P9VG8Y	#Q9Q092QRL,rina on my mind	Zee	Linko	CHAOS_DRAGON	dhohan	qn,EMZ,0,0.0%,brawlBall,Spiraling Out,Antiga						
None_Spiraling Out_#2289U98G82_#2G82CGU_#LUUP8GV0_#288LV2QR8U_#2GR2P9VG8Y_#Q9Q092QRL_DAMIAN_EDGAR_SANDY_GRIFF_EMZ_DAMIAN,NA,#2289U98G82	#2G82CGU	#LUUP8GV0	#288LV2QR8U	#2GR2P9VG8Y	#Q9Q092QRL,rina on my mind	Zee	Linko	CHAOS_DRAGON	dhohan	qn,DAMIAN,0,0.0%,brawlBall,Spiraling Out,Antiga						
None_Spiraling Out_#2289U98G82_#2G82CGU_#8GQRVUQCJ_#2LUUQC89RQ_#2UCCPJ2JYL_#QPJ2C0Y80_DAMIAN_EDGAR_JANET_EDGAR_STU_NITA,NA,#2289U98G82	#2G82CGU	#8GQRVUQCJ	#2LUUQC89RQ	#2UCCPJ2JYL	#QPJ2C0Y80,rina on my mind	Zee	LaAllybb737	el prime67	flak z kutasa	lalomanuel,DAMIAN,1,100.0%,brawlBall,Spiraling Out,Antiga						
None_Spiraling Out_#2289U98G82_#2G82CGU_#8GQRVUQCJ_#2LUUQC89RQ_#2UCCPJ2JYL_#QPJ2C0Y80_DAMIAN_EDGAR_JANET_EDGAR_STU_NITA,NA,#2289U98G82	#2G82CGU	#8GQRVUQCJ	#2LUUQC89RQ	#2UCCPJ2JYL	#QPJ2C0Y80,rina on my mind	Zee	LaAllybb737	el prime67	flak z kutasa	lalomanuel,EDGAR,1,100.0%,brawlBall,Spiraling Out,Antiga						
None_Spiraling Out_#2289U98G82_#2G82CGU_#8GQRVUQCJ_#2LUUQC89RQ_#2UCCPJ2JYL_#QPJ2C0Y80_DAMIAN_EDGAR_JANET_EDGAR_STU_NITA,NA,#2289U98G82	#2G82CGU	#8GQRVUQCJ	#2LUUQC89RQ	#2UCCPJ2JYL	#QPJ2C0Y80,rina on my mind	Zee	LaAllybb737	el prime67	flak z kutasa	lalomanuel,JANET,1,100.0%,brawlBall,Spiraling Out,Antiga						
None_Spiraling Out_#2289U98G82_#2G82CGU_#8GQRVUQCJ_#2LUUQC89RQ_#2UCCPJ2JYL_#QPJ2C0Y80_DAMIAN_EDGAR_JANET_EDGAR_STU_NITA,NA,#2289U98G82	#2G82CGU	#8GQRVUQCJ	#2LUUQC89RQ	#2UCCPJ2JYL	#QPJ2C0Y80,rina on my mind	Zee	LaAllybb737	el prime67	flak z kutasa	lalomanuel,EDGAR,0,0.0%,brawlBall,Spiraling Out,Antiga						
None_Spiraling Out_#2289U98G82_#2G82CGU_#8GQRVUQCJ_#2LUUQC89RQ_#2UCCPJ2JYL_#QPJ2C0Y80_DAMIAN_EDGAR_JANET_EDGAR_STU_NITA,NA,#2289U98G82	#2G82CGU	#8GQRVUQCJ	#2LUUQC89RQ	#2UCCPJ2JYL	#QPJ2C0Y80,rina on my mind	Zee	LaAllybb737	el prime67	flak z kutasa	lalomanuel,STU,0,0.0%,brawlBall,Spiraling Out,Antiga						
None_Spiraling Out_#2289U98G82_#2G82CGU_#8GQRVUQCJ_#2LUUQC89RQ_#2UCCPJ2JYL_#QPJ2C0Y80_DAMIAN_EDGAR_JANET_EDGAR_STU_NITA,NA,#2289U98G82	#2G82CGU	#8GQRVUQCJ	#2LUUQC89RQ	#2UCCPJ2JYL	#QPJ2C0Y80,rina on my mind	Zee	LaAllybb737	el prime67	flak z kutasa	lalomanuel,NITA,0,0.0%,brawlBall,Spiraling Out,Antiga						
None_Spiraling Out_#2289U98G82_#2G82CGU_#YJUCR2V9U_#8VQJU8GVL_#RYGQGJQL2_#YPJQCQQQP_DAMIAN_EDGAR_EMZ_CROW_PEARL_SHELLY,NA,#2289U98G82	#2G82CGU	#YJUCR2V9U	#8VQJU8GVL	#RYGQGJQL2	#YPJQCQQQP,rina on my mind	Zee	FabriEevee	ÄžÐ–	Taco14oðŸ‡²ðŸ‡½	Sweetums,DAMIAN,1,100.0%,brawlBall,Spiraling Out,Antiga						
None_Spiraling Out_#2289U98G82_#2G82CGU_#YJUCR2V9U_#8VQJU8GVL_#RYGQGJQL2_#YPJQCQQQP_DAMIAN_EDGAR_EMZ_CROW_PEARL_SHELLY,NA,#2289U98G82	#2G82CGU	#YJUCR2V9U	#8VQJU8GVL	#RYGQGJQL2	#YPJQCQQQP,rina on my mind	Zee	FabriEevee	ÄžÐ–	Taco14oðŸ‡²ðŸ‡½	Sweetums,EDGAR,1,100.0%,brawlBall,Spiraling Out,Antiga						
None_Spiraling Out_#2289U98G82_#2G82CGU_#YJUCR2V9U_#8VQJU8GVL_#RYGQGJQL2_#YPJQCQQQP_DAMIAN_EDGAR_EMZ_CROW_PEARL_SHELLY,NA,#2289U98G82	#2G82CGU	#YJUCR2V9U	#8VQJU8GVL	#RYGQGJQL2	#YPJQCQQQP,rina on my mind	Zee	FabriEevee	ÄžÐ–	Taco14oðŸ‡²ðŸ‡½	Sweetums,EMZ,1,100.0%,brawlBall,Spiraling Out,Antiga						
None_Spiraling Out_#2289U98G82_#2G82CGU_#YJUCR2V9U_#8VQJU8GVL_#RYGQGJQL2_#YPJQCQQQP_DAMIAN_EDGAR_EMZ_CROW_PEARL_SHELLY,NA,#2289U98G82	#2G82CGU	#YJUCR2V9U	#8VQJU8GVL	#RYGQGJQL2	#YPJQCQQQP,rina on my mind	Zee	FabriEevee	ÄžÐ–	Taco14oðŸ‡²ðŸ‡½	Sweetums,CROW,0,0.0%,brawlBall,Spiraling Out,Antiga						
None_Spiraling Out_#2289U98G82_#2G82CGU_#YJUCR2V9U_#8VQJU8GVL_#RYGQGJQL2_#YPJQCQQQP_DAMIAN_EDGAR_EMZ_CROW_PEARL_SHELLY,NA,#2289U98G82	#2G82CGU	#YJUCR2V9U	#8VQJU8GVL	#RYGQGJQL2	#YPJQCQQQP,rina on my mind	Zee	FabriEevee	ÄžÐ–	Taco14oðŸ‡²ðŸ‡½	Sweetums,PEARL,0,0.0%,brawlBall,Spiraling Out,Antiga						
None_Spiraling Out_#2289U98G82_#2G82CGU_#YJUCR2V9U_#8VQJU8GVL_#RYGQGJQL2_#YPJQCQQQP_DAMIAN_EDGAR_EMZ_CROW_PEARL_SHELLY,NA,#2289U98G82	#2G82CGU	#YJUCR2V9U	#8VQJU8GVL	#RYGQGJQL2	#YPJQCQQQP,rina on my mind	Zee	FabriEevee	ÄžÐ–	Taco14oðŸ‡²ðŸ‡½	Sweetums,SHELLY,0,0.0%,brawlBall,Spiraling Out,Antiga						
None_Out in the Open_#2289U98G82_#2G82CGU_#GG88GL8GR_#8UQPPQYU8_#RLLUQQQPU_#290RYQ0L0_EVE_EDGAR_DYNAMIKE_DAMIAN_BARLEY_CROW,NA,#2289U98G82	#2G82CGU	#GG88GL8GR	#8UQPPQYU8	#RLLUQQQPU	#290RYQ0L0,rina on my mind	Zee	ðŸ‘º Juancho ðŸ‘ºel	ð“¬ð“µð“·/âœŽð“µð“¾ð“²ã‚·	Antonii_Real	red frost,EVE,1,100.0%,knockout,Out in the Open,Antiga						
None_Out in the Open_#2289U98G82_#2G82CGU_#GG88GL8GR_#8UQPPQYU8_#RLLUQQQPU_#290RYQ0L0_EVE_EDGAR_DYNAMIKE_DAMIAN_BARLEY_CROW,NA,#2289U98G82	#2G82CGU	#GG88GL8GR	#8UQPPQYU8	#RLLUQQQPU	#290RYQ0L0,rina on my mind	Zee	ðŸ‘º Juancho ðŸ‘ºel	ð“¬ð“µð“·/âœŽð“µð“¾ð“²ã‚·	Antonii_Real	red frost,EDGAR,1,100.0%,knockout,Out in the Open,Antiga						
None_Out in the Open_#2289U98G82_#2G82CGU_#GG88GL8GR_#8UQPPQYU8_#RLLUQQQPU_#290RYQ0L0_EVE_EDGAR_DYNAMIKE_DAMIAN_BARLEY_CROW,NA,#2289U98G82	#2G82CGU	#GG88GL8GR	#8UQPPQYU8	#RLLUQQQPU	#290RYQ0L0,rina on my mind	Zee	ðŸ‘º Juancho ðŸ‘ºel	ð“¬ð“µð“·/âœŽð“µð“¾ð“²ã‚·	Antonii_Real	red frost,DYNAMIKE,1,100.0%,knockout,Out in the Open,Antiga						
None_Out in the Open_#2289U98G82_#2G82CGU_#GG88GL8GR_#8UQPPQYU8_#RLLUQQQPU_#290RYQ0L0_EVE_EDGAR_DYNAMIKE_DAMIAN_BARLEY_CROW,NA,#2289U98G82	#2G82CGU	#GG88GL8GR	#8UQPPQYU8	#RLLUQQQPU	#290RYQ0L0,rina on my mind	Zee	ðŸ‘º Juancho ðŸ‘ºel	ð“¬ð“µð“·/âœŽð“µð“¾ð“²ã‚·	Antonii_Real	red frost,DAMIAN,0,0.0%,knockout,Out in the Open,Antiga						
None_Out in the Open_#2289U98G82_#2G82CGU_#GG88GL8GR_#8UQPPQYU8_#RLLUQQQPU_#290RYQ0L0_EVE_EDGAR_DYNAMIKE_DAMIAN_BARLEY_CROW,NA,#2289U98G82	#2G82CGU	#GG88GL8GR	#8UQPPQYU8	#RLLUQQQPU	#290RYQ0L0,rina on my mind	Zee	ðŸ‘º Juancho ðŸ‘ºel	ð“¬ð“µð“·/âœŽð“µð“¾ð“²ã‚·	Antonii_Real	red frost,BARLEY,0,0.0%,knockout,Out in the Open,Antiga						
None_Out in the Open_#2289U98G82_#2G82CGU_#GG88GL8GR_#8UQPPQYU8_#RLLUQQQPU_#290RYQ0L0_EVE_EDGAR_DYNAMIKE_DAMIAN_BARLEY_CROW,NA,#2289U98G82	#2G82CGU	#GG88GL8GR	#8UQPPQYU8	#RLLUQQQPU	#290RYQ0L0,rina on my mind	Zee	ðŸ‘º Juancho ðŸ‘ºel	ð“¬ð“µð“·/âœŽð“µð“¾ð“²ã‚·	Antonii_Real	red frost,CROW,0,0.0%,knockout,Out in the Open,Antiga						
None_Belle's Rock_#9PCV9L982_#2R0JLJJ9PP_#P2808PRC_#V888YPGU_#2208QGGGL_#Q808R2CV_PIPER_BYRON_RICO_BROCK_R-T_PIERCE,EMEA,#9PCV9L982	#2R0JLJJ9PP	#P2808PRC	#V888YPGU	#2208QGGGL	#Q808R2CV,FUT | Angelboy	FUT | Guesti	FUT | Nob?	BGT|Mine	BGT|Dompe	BGT|Nes,PIPER,1,100.0%,knockout,Belle's Rock,Antiga						
None_Belle's Rock_#9PCV9L982_#2R0JLJJ9PP_#P2808PRC_#V888YPGU_#2208QGGGL_#Q808R2CV_PIPER_BYRON_RICO_BROCK_R-T_PIERCE,EMEA,#9PCV9L982	#2R0JLJJ9PP	#P2808PRC	#V888YPGU	#2208QGGGL	#Q808R2CV,FUT | Angelboy	FUT | Guesti	FUT | Nob?	BGT|Mine	BGT|Dompe	BGT|Nes,BYRON,1,100.0%,knockout,Belle's Rock,Antiga						
None_Belle's Rock_#9PCV9L982_#2R0JLJJ9PP_#P2808PRC_#V888YPGU_#2208QGGGL_#Q808R2CV_PIPER_BYRON_RICO_BROCK_R-T_PIERCE,EMEA,#9PCV9L982	#2R0JLJJ9PP	#P2808PRC	#V888YPGU	#2208QGGGL	#Q808R2CV,FUT | Angelboy	FUT | Guesti	FUT | Nob?	BGT|Mine	BGT|Dompe	BGT|Nes,RICO,1,100.0%,knockout,Belle's Rock,Antiga						
None_Belle's Rock_#9PCV9L982_#2R0JLJJ9PP_#P2808PRC_#V888YPGU_#2208QGGGL_#Q808R2CV_PIPER_BYRON_RICO_BROCK_R-T_PIERCE,EMEA,#9PCV9L982	#2R0JLJJ9PP	#P2808PRC	#V888YPGU	#2208QGGGL	#Q808R2CV,FUT | Angelboy	FUT | Guesti	FUT | Nob?	BGT|Mine	BGT|Dompe	BGT|Nes,BROCK,0,0.0%,knockout,Belle's Rock,Antiga						
None_Belle's Rock_#9PCV9L982_#2R0JLJJ9PP_#P2808PRC_#V888YPGU_#2208QGGGL_#Q808R2CV_PIPER_BYRON_RICO_BROCK_R-T_PIERCE,EMEA,#9PCV9L982	#2R0JLJJ9PP	#P2808PRC	#V888YPGU	#2208QGGGL	#Q808R2CV,FUT | Angelboy	FUT | Guesti	FUT | Nob?	BGT|Mine	BGT|Dompe	BGT|Nes,R-T,0,0.0%,knockout,Belle's Rock,Antiga						
None_Belle's Rock_#9PCV9L982_#2R0JLJJ9PP_#P2808PRC_#V888YPGU_#2208QGGGL_#Q808R2CV_PIPER_BYRON_RICO_BROCK_R-T_PIERCE,EMEA,#9PCV9L982	#2R0JLJJ9PP	#P2808PRC	#V888YPGU	#2208QGGGL	#Q808R2CV,FUT | Angelboy	FUT | Guesti	FUT | Nob?	BGT|Mine	BGT|Dompe	BGT|Nes,PIERCE,0,0.0%,knockout,Belle's Rock,Antiga						
None_Belle's Rock_#2R0JLJJ9PP_#P2808PRC_#9PCV9L982_#V888YPGU_#Q808R2CV_#2208QGGGL_ANGELO_R-T_RICO_BUSTER_MINA_BYRON,EMEA,#2R0JLJJ9PP	#P2808PRC	#9PCV9L982	#V888YPGU	#Q808R2CV	#2208QGGGL,FUT | Guesti	FUT | Nob?	FUT | Angelboy	BGT|Mine	BGT|Nes	BGT|Dompe,ANGELO,1,100.0%,knockout,Belle's Rock,Antiga						
None_Belle's Rock_#2R0JLJJ9PP_#P2808PRC_#9PCV9L982_#V888YPGU_#Q808R2CV_#2208QGGGL_ANGELO_R-T_RICO_BUSTER_MINA_BYRON,EMEA,#2R0JLJJ9PP	#P2808PRC	#9PCV9L982	#V888YPGU	#Q808R2CV	#2208QGGGL,FUT | Guesti	FUT | Nob?	FUT | Angelboy	BGT|Mine	BGT|Nes	BGT|Dompe,R-T,1,100.0%,knockout,Belle's Rock,Antiga						
None_Belle's Rock_#2R0JLJJ9PP_#P2808PRC_#9PCV9L982_#V888YPGU_#Q808R2CV_#2208QGGGL_ANGELO_R-T_RICO_BUSTER_MINA_BYRON,EMEA,#2R0JLJJ9PP	#P2808PRC	#9PCV9L982	#V888YPGU	#Q808R2CV	#2208QGGGL,FUT | Guesti	FUT | Nob?	FUT | Angelboy	BGT|Mine	BGT|Nes	BGT|Dompe,RICO,1,100.0%,knockout,Belle's Rock,Antiga						
None_Belle's Rock_#2R0JLJJ9PP_#P2808PRC_#9PCV9L982_#V888YPGU_#Q808R2CV_#2208QGGGL_ANGELO_R-T_RICO_BUSTER_MINA_BYRON,EMEA,#2R0JLJJ9PP	#P2808PRC	#9PCV9L982	#V888YPGU	#Q808R2CV	#2208QGGGL,FUT | Guesti	FUT | Nob?	FUT | Angelboy	BGT|Mine	BGT|Nes	BGT|Dompe,BUSTER,0,0.0%,knockout,Belle's Rock,Antiga						
None_Belle's Rock_#2R0JLJJ9PP_#P2808PRC_#9PCV9L982_#V888YPGU_#Q808R2CV_#2208QGGGL_ANGELO_R-T_RICO_BUSTER_MINA_BYRON,EMEA,#2R0JLJJ9PP	#P2808PRC	#9PCV9L982	#V888YPGU	#Q808R2CV	#2208QGGGL,FUT | Guesti	FUT | Nob?	FUT | Angelboy	BGT|Mine	BGT|Nes	BGT|Dompe,MINA,0,0.0%,knockout,Belle's Rock,Antiga						
None_Belle's Rock_#2R0JLJJ9PP_#P2808PRC_#9PCV9L982_#V888YPGU_#Q808R2CV_#2208QGGGL_ANGELO_R-T_RICO_BUSTER_MINA_BYRON,EMEA,#2R0JLJJ9PP	#P2808PRC	#9PCV9L982	#V888YPGU	#Q808R2CV	#2208QGGGL,FUT | Guesti	FUT | Nob?	FUT | Angelboy	BGT|Mine	BGT|Nes	BGT|Dompe,BYRON,0,0.0%,knockout,Belle's Rock,Antiga						
